#Date;Value 18:50 MSK
2011-11-09;30.6408
2011-11-08;30.2176
2011-11-07;30.4836
2011-11-03;30.5438
2011-11-02;30.577
2011-11-01;30.735
2011-10-31;30.1474
2011-10-28;29.6937
2011-10-27;29.9845
2011-10-26;30.6598
2011-10-25;30.4987
2011-10-24;30.6327
2011-10-21;31.1036
2011-10-20;31.3247
2011-10-19;31.0001
2011-10-18;31.2855
2011-10-17;30.9188
2011-10-14;30.8916
2011-10-13;31.2622
2011-10-12;31.0795
2011-10-11;31.5699
2011-10-10;31.5381
2011-10-07;32.0517
2011-10-06;32.3522
2011-10-05;32.5515
2011-10-04;32.7761
2011-10-03;32.6021
2011-09-30;32.245
2011-09-29;31.8709
2011-09-28;31.7678
2011-09-27;31.7318
2011-09-26;32.4462
2011-09-23;32.0653
2011-09-22;32.0655
2011-09-21;31.4881
2011-09-20;31.3679
2011-09-19;31.298
2011-09-16;30.5377
2011-09-15;30.3856
2011-09-14;30.425
2011-09-13;30.1986
2011-09-12;30.2588
2011-09-09;29.9303
2011-09-08;29.5873
2011-09-07;29.5115
2011-09-06;29.606
2011-09-05;29.5025
2011-09-02;29.1429
2011-09-01;28.9864
2011-08-31;28.8659
2011-08-30;28.9253
2011-08-29;28.7682
2011-08-26;29.0036
2011-08-25;28.9088
2011-08-24;28.8945
2011-08-23;29.0051
2011-08-22;29.0699
2011-08-19;29.0212
2011-08-18;29.201
2011-08-17;28.7116
2011-08-16;28.7101
2011-08-15;28.6964
2011-08-12;29.1617
2011-08-11;29.4898
2011-08-10;29.7256
2011-08-09;29.6026
2011-08-08;28.9458
2011-08-05;28.296
2011-08-04;28.0808
2011-08-03;27.8927
2011-08-02;27.7605
2011-08-01;27.6842
2011-07-29;27.691
2011-07-28;27.6054
2011-07-27;27.4989
2011-07-26;27.5711
2011-07-25;27.7161
2011-07-22;27.786
2011-07-21;27.8082
2011-07-20;27.9698
2011-07-19;28.0724
2011-07-18;28.1909
2011-07-15;28.1098
2011-07-14;28.0302
2011-07-13;28.1726
2011-07-12;28.2978
2011-07-11;28.2105
2011-07-08;27.9824
2011-07-07;27.898
2011-07-06;27.9986
2011-07-05;27.8546
2011-07-04;27.8148
2011-07-01;27.8887
2011-06-30;27.9117
2011-06-29;27.9934
2011-06-28;28.1598
2011-06-27;28.3295
2011-06-24;28.1823
2011-06-23;28.2387
2011-06-22;27.9495
2011-06-21;27.9766
2011-06-20;28.0405
2011-06-17;28.0461
2011-06-16;28.1752
2011-06-15;27.9865
2011-06-14;27.8713
2011-06-10;27.8374
2011-06-09;27.7528
2011-06-08;27.7084
2011-06-07;27.7291
2011-06-06;27.8241
2011-06-03;27.9223
2011-06-02;27.9048
2011-06-01;27.9212
2011-05-31;27.9568
2011-05-30;28.0845
2011-05-27;28.0743
2011-05-26;28.191
2011-05-25;28.4849
2011-05-24;28.3472
2011-05-23;28.5012
2011-05-20;28.0169
2011-05-19;27.9955
2011-05-18;28.075
2011-05-17;28.2339
2011-05-16;28.1229
2011-05-13;27.989
2011-05-12;27.9851
2011-05-11;27.706
2011-05-10;27.7624
2011-05-06;27.6526
2011-05-05;27.498
2011-05-04;27.1828
2011-05-03;27.3639
2011-04-29;27.3651
2011-04-28;27.5159
2011-04-27;27.6957
2011-04-26;27.792
2011-04-25;27.8934
2011-04-22;28.0188
2011-04-21;27.9612
2011-04-20;28.0889
2011-04-19;28.3281
2011-04-18;28.3756
2011-04-15;28.1532
2011-04-14;28.231
2011-04-13;28.1551
2011-04-12;28.0857
2011-04-11;28.0363
2011-04-08;27.9981
2011-04-07;28.2357
2011-04-06;28.188
2011-04-05;28.3166
2011-04-04;28.2993
2011-04-01;28.4178
2011-03-31;28.4109
2011-03-30;28.5768
2011-03-29;28.3975
2011-03-28;28.3252
2011-03-25;28.2925
2011-03-24;28.2787
2011-03-23;28.3533
2011-03-22;28.2251
2011-03-21;28.2888
2011-03-18;28.4874
2011-03-17;28.6406
2011-03-16;28.6737
2011-03-15;28.7889
2011-03-14;28.5344
2011-03-11;28.6924
2011-03-10;28.5707
2011-03-09;28.3435
2011-03-05;28.2144
2011-03-04;28.1724
2011-03-03;28.2056
2011-03-02;28.3799
2011-03-01;28.7165
2011-02-28;28.8405
2011-02-25;28.9523
2011-02-24;28.9898
2011-02-22;29.2413
2011-02-21;29.1771
2011-02-18;29.1643
2011-02-17;29.248
2011-02-16;29.2742
2011-02-15;29.3057
2011-02-14;29.2953
2011-02-11;29.3032
2011-02-10;29.3558
2011-02-09;29.281
2011-02-08;29.2506
2011-02-07;29.3453
2011-02-04;29.4381
2011-02-03;29.4254
2011-02-02;29.4509
2011-02-01;29.6205
2011-01-31;29.7569
2011-01-28;29.7632
2011-01-27;29.582
2011-01-26;29.7158
2011-01-25;29.7578
2011-01-24;29.8668
2011-01-21;29.9402
2011-01-20;29.9861
2011-01-19;29.8375
2011-01-18;29.8696
2011-01-17;29.9685
2011-01-14;30.058
2011-01-13;29.9702
2011-01-12;30.2294
2011-01-11;30.549
2010-12-30;30.5509
2010-12-29;30.4829
2010-12-28;30.2364
2010-12-27;30.3592
2010-12-24;30.4669
2010-12-23;30.6136
2010-12-22;30.6602
2010-12-21;30.7379
2010-12-20;30.7917
2010-12-17;30.8183
2010-12-16;30.7229
2010-12-15;30.6606
2010-12-14;30.7326
2010-12-13;30.7369
2010-12-10;30.957
2010-12-09;30.914
2010-12-08;31.0983
2010-12-07;31.0553
2010-12-06;31.3035
2010-12-03;31.25
2010-12-02;31.3313
2010-12-01;31.4378
2010-11-30;31.5049
2010-11-29;31.4037
2010-11-26;31.4007
2010-11-25;31.1754
2010-11-24;31.2594
2010-11-23;31.3808
2010-11-22;31.1135
2010-11-19;31.1042
2010-11-18;31.066
2010-11-17;31.3115
2010-11-16;31.1549
2010-11-15;30.9705
2010-11-13;30.7888
2010-11-12;30.7907
2010-11-11;30.6181
2010-11-10;30.7398
2010-11-09;30.6431
2010-11-08;30.8458
2010-11-03;30.8075
2010-11-02;30.785
2010-11-01;30.8214
2010-10-29;30.8782
2010-10-28;30.6542
2010-10-27;30.682
2010-10-26;30.4492
2010-10-25;30.2892
2010-10-22;30.3514
2010-10-21;30.6148
2010-10-20;30.8899
2010-10-19;30.6038
2010-10-18;30.4755
2010-10-15;30.2402
2010-10-14;30.0608
2010-10-13;30.1385
2010-10-12;30.1125
2010-10-11;29.8766
2010-10-08;29.9691
2010-10-07;29.7028
2010-10-06;29.878
2010-10-05;30.0971
2010-10-04;30.4485
2010-10-01;30.4859
2010-09-30;30.5911
2010-09-29;30.4218
2010-09-28;30.4486
2010-09-27;30.537
2010-09-24;30.7694
2010-09-23;31.0121
2010-09-22;31.033
2010-09-21;31.0512
2010-09-20;31.1145
2010-09-17;30.9694
2010-09-16;31.3279
2010-09-15;30.963
2010-09-14;30.6362
2010-09-13;30.705
2010-09-10;30.9117
2010-09-09;30.8345
2010-09-08;30.9032
2010-09-07;30.8296
2010-09-06;30.623
2010-09-03;30.6626
2010-09-02;30.7056
2010-09-01;30.7103
2010-08-31;30.7808
2010-08-30;30.6783
2010-08-27;30.6998
2010-08-26;30.7613
2010-08-25;30.9752
2010-08-24;30.7939
2010-08-23;30.6497
2010-08-20;30.6743
2010-08-19;30.4569
2010-08-18;30.4318
2010-08-17;30.4128
2010-08-16;30.4707
2010-08-13;30.5452
2010-08-12;30.6017
2010-08-11;30.3954
2010-08-10;30.116
2010-08-09;29.9226
2010-08-06;29.788
2010-08-05;29.8618
2010-08-04;29.7626
2010-08-03;29.7562
2010-08-02;30.0043
2010-07-30;30.2913
2010-07-29;30.1633
2010-07-28;30.2638
2010-07-27;30.2024
2010-07-26;30.3381
2010-07-23;30.3738
2010-07-22;30.4276
2010-07-21;30.4526
2010-07-20;30.5122
2010-07-19;30.5394
2010-07-16;30.4607
2010-07-15;30.445
2010-07-14;30.6046
2010-07-13;30.7258
2010-07-12;30.8026
2010-07-09;30.8944
2010-07-08;30.8558
2010-07-07;31.0918
2010-07-06;31.0534
2010-07-05;31.1581
2010-07-02;31.0994
2010-07-01;31.2009
2010-06-30;31.2644
2010-06-29;31.2701
2010-06-28;30.9978
2010-06-25;31.0933
2010-06-24;31.0968
2010-06-23;31.0596
2010-06-22;30.9058
2010-06-21;30.7694
2010-06-18;31.0166
2010-06-17;30.9438
2010-06-16;31.2362
2010-06-15;31.3464
2010-06-11;31.5973
2010-06-10;31.5784
2010-06-09;31.6267
2010-06-08;31.8545
2010-06-07;31.7191
2010-06-04;31.4307
2010-06-03;31.0365
2010-06-02;31.222
2010-06-01;31.0175
2010-05-31;30.8752
2010-05-28;30.6581
2010-05-27;30.8128
2010-05-26;31.1849
2010-05-25;31.6282
2010-05-24;31.049
2010-05-21;31.1907
2010-05-20;31.3855
2010-05-19;30.768
2010-05-18;30.2591
2010-05-17;30.5424
2010-05-14;30.193
2010-05-13;30.0003
2010-05-12;29.9485
2010-05-11;30.2134
2010-05-07;30.6069
2010-05-06;30.4608
2010-05-05;30.0427
2010-05-04;29.5247
2010-04-30;29.1778
2010-04-29;29.2237
2010-04-28;29.298
2010-04-27;29.1815
2010-04-26;29.1159
2010-04-23;29.2405
2010-04-22;29.2321
2010-04-21;29.1262
2010-04-20;29.0944
2010-04-19;29.1931
2010-04-16;29.038
2010-04-15;29.0275
2010-04-14;28.9729
2010-04-13;29.0385
2010-04-12;29.0318
2010-04-09;29.2626
2010-04-08;29.4541
2010-04-07;29.3169
2010-04-06;29.3611
2010-04-05;29.1818
2010-04-02;29.2281
2010-04-01;29.3587
2010-03-31;29.4534
2010-03-30;29.452
2010-03-29;29.5702
2010-03-26;29.6174
2010-03-25;29.6426
2010-03-24;29.6426
2010-03-23;29.5094
2010-03-22;29.6117
2010-03-19;29.2918
2010-03-18;29.2324
2010-03-17;29.1588
2010-03-16;29.3603
2010-03-15;29.4408
2010-03-12;29.2913
2010-03-11;29.4635
2010-03-10;29.575
2010-03-09;29.799
2010-03-05;29.7887
2010-03-04;29.7807
2010-03-03;29.842
2010-03-02;29.9073
2010-03-01;29.9556
2010-02-27;29.9546
2010-02-26;29.9769
2010-02-25;30.0993
2010-02-24;30.02
2010-02-19;30.0635
